,summary,Hazard,Causes,Impacts,Mitigation,Adaptation,Resilience,Vulnerability,word
Prüfbericht,3.764725157678074,-0.5415566212237739,-0.42679882279246556,-0.6399255327251311,-0.43905376657799355,-0.4682957937542217,3.172371130754929,0.19888350706549107,Prüfbericht
prüf+bericht jedoch,3.152358470845638,-0.36403265551443853,-0.24927485708313007,-0.46240156701579554,-0.26152980086865796,-0.2907718280448864,2.8513771040174847,0.3764074727748267,prüf+bericht jedoch
positiv,3.155890949721891,-0.3651526109917753,-0.25039481256046675,-0.4635215224931322,-0.26264975634599474,-0.291891783522223,2.8539783245542925,0.3752875172974899,positiv
jedoch positiv,3.155890949721891,-0.3651526109917753,-0.25039481256046675,-0.4635215224931322,-0.26264975634599474,-0.291891783522223,2.8539783245542925,0.3752875172974899,jedoch positiv
festgehalten,3.442135862630706,-0.45197393093748395,-0.3372161325061755,-0.550342842438841,-0.34947107629170343,-0.37871310346793186,3.0302710950288283,0.2884661973517812,festgehalten
positiv fest+ge+halt+en,3.1618138972320033,-0.36702764295002377,-0.2522698445187153,-0.46539655445138073,-0.26452478830424314,-0.2937668154804716,2.858311724035831,0.37341248533924154,positiv fest+ge+halt+en
zahlreiche,10.11501560324601,0.020482721444843588,-0.11902407096805429,-0.060142078759428674,-0.18352901623657425,-0.21868111966260928,1.8096448245321122,-0.7894626468393157,zahlreiche
fest+ge+halt+en zahlreich+e,2.89806072081955,-0.27992355826792453,-0.165165759836616,-0.3782924697692813,-0.17742070362214402,-0.20666273079837238,2.6229910758617794,0.46051657002134055,fest+ge+halt+en zahlreich+e
Schritte,3.327356966751911,-0.4180600470899024,-0.3033022486585939,-0.5164289585912595,-0.3155571924441219,-0.34479921962035015,2.9668308019711707,0.3223800811993628,Schritte
zahlreich+e schritt+e,3.327356966751911,-0.4180600470899024,-0.3033022486585939,-0.5164289585912595,-0.3155571924441219,-0.34479921962035015,2.9668308019711707,0.3223800811993628,zahlreich+e schritt+e
IT-Infrastruktur,3.4273401050534162,-0.4476662426869453,-0.3329084442556368,-0.5460351541883023,-0.3451633880411648,-0.3744054152173932,3.0225486413937426,0.29277388560231976,IT-Infrastruktur
schritt+e it+-+infrastruktur,3.4273401050534162,-0.4476662426869453,-0.3329084442556368,-0.5460351541883023,-0.3451633880411648,-0.3744054152173932,3.0225486413937426,0.29277388560231976,schritt+e it+-+infrastruktur
gesetzt,3.57698669571997,-0.4904025027990002,-0.3756447043676918,-0.5887714143003572,-0.38789964815321964,-0.41714167532944807,3.0952901393794545,0.25003762549026476,gesetzt
it+-+infrastruktur ge+setz+t,3.57698669571997,-0.4904025027990002,-0.3756447043676918,-0.5887714143003572,-0.38789964815321964,-0.41714167532944807,3.0952901393794545,0.25003762549026476,it+-+infrastruktur ge+setz+t
ge+setz+t werd+en,3.178266405673921,-0.3722176546175607,-0.25745985618625217,-0.4705865661189176,-0.2697147999717801,-0.2989568271480085,2.870167690876524,0.3682224736717045,ge+setz+t werd+en
zahlre…,2.7471933985197223,-0.2264615700984155,-0.11170377166710688,-0.32483048159977246,-0.12395871545263483,-0.1532007426288633,2.431025391746971,0.5139785581908496,zahlre…
fest+ge+halt+en zahlre…,2.7471933985197223,-0.2264615700984155,-0.11170377166710688,-0.32483048159977246,-0.12395871545263483,-0.1532007426288633,2.431025391746971,0.5139785581908496,fest+ge+halt+en zahlre…
+1993,2.738934348823509,-0.22345068288765385,-0.10869288445634538,-0.32181959438901087,-0.12094782824187342,-0.1501898554181017,2.4186911801334277,0.5169894454016112,+1993
zahlre… +1993,2.738934348823509,-0.22345068288765385,-0.10869288445634538,-0.32181959438901087,-0.12094782824187342,-0.1501898554181017,2.4186911801334277,0.5169894454016112,zahlre… +1993
+1993 char+s,2.7337220643673548,-0.22154583608615183,-0.10678803765484327,-0.31991474758750865,-0.11904298144037108,-0.14828500861659955,2.4107891228451868,0.5188942922031134,+1993 char+s
it+-+sicherheit stadt,2.8927123646012918,-0.27807635836554717,-0.16331855993423863,-0.37644526986690396,-0.1755735037197664,-0.2048155308959948,2.6170932137395737,0.46236376992371814,it+-+sicherheit stadt
Prüfstand,2.934346553012743,-0.29236655089873337,-0.17760875246742466,-0.39073546240009016,-0.18986369625295266,-0.21910572342918117,2.661567455651155,0.4480735773905318,Prüfstand
stadt prüf+stand,2.934346553012743,-0.29236655089873337,-0.17760875246742466,-0.39073546240009016,-0.18986369625295266,-0.21910572342918117,2.661567455651155,0.4480735773905318,stadt prüf+stand
prüf+stand der,2.9717258517541616,-0.3050246408362721,-0.19026684240496364,-0.4033935523376291,-0.20252178619049152,-0.23176381336672003,2.698878487880866,0.4354154874529931,prüf+stand der
der rechnungshof,2.9891322415674324,-0.31086488699418546,-0.1961070885628769,-0.40923379849554237,-0.20836203234840486,-0.2376040595246333,2.715481770193783,0.4295752412950798,der rechnungshof
rechnungshof prüf+bericht,3.167428156962804,-0.36880171357498015,-0.25404391514367175,-0.4671706250763371,-0.2662988589291996,-0.295540886105428,2.8623871465954394,0.3716384147142849,rechnungshof prüf+bericht
prüf+bericht mangel,3.34461507065301,-0.4232333728456595,-0.30847557441435075,-0.5216022843470162,-0.32073051819987874,-0.34997254537610717,2.9769148575102253,0.3172067554436057,prüf+bericht mangel
mangel bei,3.545211750220959,-0.48147965220464317,-0.36672185377333466,-0.5798485637060001,-0.3789767975588626,-0.40821882473509097,3.080783673813446,0.25896047608462186,mangel bei
IT-Risikomanagement,3.8329953190043584,-0.5595283270873672,-0.4447705286560585,-0.6578972385887241,-0.4570254724415867,-0.48626749961781496,3.197234692687742,0.18091180120189804,IT-Risikomanagement
bei it+-+risiko+management,3.8329953190043584,-0.5595283270873672,-0.4447705286560585,-0.6578972385887241,-0.4570254724415867,-0.48626749961781496,3.197234692687742,0.18091180120189804,bei it+-+risiko+management
it+-+risiko+management stadt,2.8927123646012918,-0.27807635836554717,-0.16331855993423863,-0.37644526986690396,-0.1755735037197664,-0.2048155308959948,2.6170932137395737,0.46236376992371814,it+-+risiko+management stadt
festgestellt,3.1197122597365636,-0.3536225350502335,-0.23886473661892496,-0.45199144655159046,-0.25111968040445287,-0.2803617075806813,2.826725519991091,0.38681759323903175,festgestellt
wien fest+ge+stell+t,3.1197122597365636,-0.3536225350502335,-0.23886473661892496,-0.45199144655159046,-0.25111968040445287,-0.2803617075806813,2.826725519991091,0.38681759323903175,wien fest+ge+stell+t
Notfallpläne,2.998480806399023,-0.3139875244636014,-0.19922972603229283,-0.41235643596495836,-0.2114846698178208,-0.24072669699404925,2.7242082879093004,0.4264526038256638,Notfallpläne
auch not+fall+plan+e,2.998480806399023,-0.3139875244636014,-0.19922972603229283,-0.41235643596495836,-0.2114846698178208,-0.24072669699404925,2.7242082879093004,0.4264526038256638,auch not+fall+plan+e
not+fall+plan+e werd+en,2.94475983925545,-0.2959090270635508,-0.18115122863224223,-0.3942779385649078,-0.19340617241777017,-0.2226481995939985,2.672198341331369,0.4445311012257143,not+fall+plan+e werd+en
vermisst,2.921368115434117,-0.28793380116112915,-0.1731760027298207,-0.3863027126624861,-0.1854309465153487,-0.21467297369157698,2.648049524253844,0.45250632712813593,vermisst
werd+en vermiss+t,2.921368115434117,-0.28793380116112915,-0.1731760027298207,-0.3863027126624861,-0.1854309465153487,-0.21467297369157698,2.648049524253844,0.45250632712813593,werd+en vermiss+t
Entsprechende,2.8927123646012918,-0.27807635836554717,-0.16331855993423863,-0.37644526986690396,-0.1755735037197664,-0.2048155308959948,2.6170932137395737,0.46236376992371814,Entsprechende
entsprech+end+e maßnahme+n,2.8595695472266556,-0.26655286746678036,-0.1517950690354719,-0.3649217789681374,-0.16405001282099982,-0.1932920399972282,2.5792361888565023,0.47388726082248483,entsprech+end+e maßnahme+n
Verbesserung,4.508710569184241,-0.7218929697239971,-0.6071351712926886,0.009560369340150176,0.10811596911972873,0.21453966286880669,2.081358003935642,0.018547158565268028,Verbesserung
maßnahme+n verbesserung,2.832302352352838,-0.25697169489436844,-0.14221389646305982,-0.35534060639572534,-0.15446884024858795,-0.18371086742481627,2.54627927876527,0.4834684333948968,maßnahme+n verbesserung
Cyber-Sicherheit,2.8048315254340306,-0.24722523686218123,-0.13246743843087272,-0.34559414836353824,-0.14472238221640069,-0.1739644093926291,2.5112581331027464,0.49321489142708397,Cyber-Sicherheit
verbesserung cyber-sicherheit,2.8048315254340306,-0.24722523686218123,-0.13246743843087272,-0.34559414836353824,-0.14472238221640069,-0.1739644093926291,2.5112581331027464,0.49321489142708397,verbesserung cyber-sicherheit
cyber-sicherheit werd+en,2.781882053399002,-0.23900945819375646,-0.124251659762448,-0.3373783696951136,-0.13650660354797603,-0.16574863072420434,2.4804740167302954,0.5014306700955087,cyber-sicherheit werd+en
empfohlen,4.097975774831114,-0.6263749002630055,0.05271656510963437,-0.3558452075505291,0.13826463034311004,0.2370356201233019,2.0784091032404186,0.11406522802625975,empfohlen
werd+en empfehl+en,2.773461770234109,-0.23597803840034684,-0.12122023996903834,-0.3343469499017037,-0.13347518375456627,-0.1627172109307947,2.468805965103077,0.5044620898889183,werd+en empfehl+en
zwar werd+e,2.763373827467166,-0.2323340963863557,-0.11757629795504715,-0.33070300788771256,-0.12983124174057503,-0.1590732689168035,2.454549840679495,0.5081060319029095,zwar werd+e
werd+e fest+ge+halt+en,2.770011520764922,-0.23473324123669548,-0.11997544280538713,-0.3331021527380525,-0.13223038659091496,-0.16147241376714336,2.4639646172207934,0.5057068870525696,werd+e fest+ge+halt+en
zuständige,5.721828225565084,-0.015650790225013495,0.21283526234656047,-0.1610125574150362,-0.21850910073442562,-0.3038001114643102,1.7886738782826646,-0.21973000781411972,zuständige
fest+ge+halt+en zuständig+e,2.799075708400053,-0.2451710204671413,-0.1304132220358327,-0.3435399319684982,-0.14266816582136066,-0.171910192997589,2.5036729939189084,0.4952691078221239,fest+ge+halt+en zuständig+e
zuständig+e abteilung,2.815511408343617,-0.25102567960735694,-0.13626788117604835,-0.34939459110871385,-0.14852282496157648,-0.17776485213780474,2.525100965729999,0.48941444868190825,zuständig+e abteilung
abteilung bereits,2.843387813799405,-0.2608779953506304,-0.1461201969193219,-0.3592469068519872,-0.1583751407048497,-0.18761716788107824,2.5598856584414347,0.4795621329386349,abteilung bereits
bereits zahlreich+e,2.8595695472266556,-0.26655286746678036,-0.1517950690354719,-0.3649217789681374,-0.16405001282099982,-0.1932920399972282,2.5792361888565023,0.47388726082248483,bereits zahlreich+e
kritisiert,3.458674079674051,-0.4567670635825463,-0.34200926515123775,-0.5551359750839032,-0.3542642089367657,-0.38350623611299406,3.0387557619564562,0.2836730647067189,kritisiert
ge+setz+t kritisier+t,3.0803943986507636,-0.3409394022227636,-0.22618160379145502,-0.43930831372412044,-0.23843654757698293,-0.2676785747532113,2.7954818504966688,0.39950072606650167,ge+setz+t kritisier+t
kritisier+t werd+e,2.763373827467166,-0.2323340963863557,-0.11757629795504715,-0.33070300788771256,-0.12983124174057503,-0.1590732689168035,2.454549840679495,0.5081060319029095,kritisier+t werd+e
werd+e etwa,3.34461507065301,-0.4232333728456595,-0.30847557441435075,-0.5216022843470162,-0.32073051819987874,-0.34997254537610717,2.9769148575102253,0.3172067554436057,werd+e etwa
etwa risiko+management,4.207261058408538,-0.6526936179500434,-0.5379358195187349,-0.7510625294514003,-0.550190763304263,-0.5794327904804912,3.3109778646036654,0.08774651033922182,etwa risiko+management
risiko+management teil,3.241120898443321,-0.3918009882100064,-0.2770431897786978,-0.4901698997113633,-0.2892981335642257,-0.31854016074045416,2.9131551967852163,0.34863914007925884,risiko+management teil
dezentral…,3.178266405673921,-0.3722176546175607,-0.25745985618625217,-0.4705865661189176,-0.2697147999717801,-0.2989568271480085,2.870167690876524,0.3682224736717045,dezentral…
teil dezentral…,3.178266405673921,-0.3722176546175607,-0.25745985618625217,-0.4705865661189176,-0.2697147999717801,-0.2989568271480085,2.870167690876524,0.3682224736717045,teil dezentral…
+1481,4.092568942099441,-0.13760750191252882,-0.20982290460609856,-0.27065261647873395,-0.21794477599168938,-0.2801796414494152,2.503257141069559,0.11538549028082759,+1481
dezentral… +1481,3.0733227658591815,-0.33864107237905505,-0.2238832739477464,-0.43700998388041196,-0.2361382177332744,-0.2653802449095027,2.7896707066989417,0.4017990559102102,dezentral… +1481
+1481 chars,4.0461268870172455,-0.12936151500564536,-0.2005559878637511,-0.2622668130921284,-0.20870097539551116,-0.2707467785802982,2.4699012960813675,0.12679826700863106,+1481 chars
alltag wasser,5.7427621293017665,-0.3246267614143952,-0.44312105132796353,-0.07610190128460291,0.32409478884827414,0.42918225009223165,-0.3575845794994777,-0.22338193541977366,alltag wasser
wasser wenn,4.930736038920971,-0.1594165140763794,-0.28157432910761465,-0.06525836461740625,0.22515033828986333,0.2903084247981132,-0.20513255258196644,-0.07092990850226219,wasser wenn
Kind,5.000895133842653,-0.15823802188324157,-0.284746651582744,0.08026236966637824,0.1183457155118684,0.16323923229189916,-0.2192612008948774,-0.08505855681517337,Kind
wenn kind,4.70310558250841,-0.09684415144858566,-0.22335278114808801,-0.05814542625770424,0.1797395859465245,0.22463310272655512,-0.15786733046022144,-0.023664686380517313,wenn kind
kind durst,4.649327716607512,-0.07718807490068201,-0.20599511391183567,-0.055304909206714506,0.16449880890568555,0.20229742286082156,-0.14636690978896522,-0.012164265709261022,kind durst
hast,4.592345169595236,-0.04556452437729945,-0.17975435054981898,-0.049827573793973165,0.13906026995158868,0.16471004110811024,-0.13403510150273062,0.00016754257697362406,hast
durst hab+st,4.592345169595236,-0.04556452437729945,-0.17975435054981898,-0.049827573793973165,0.13906026995158868,0.16471004110811024,-0.13403510150273062,0.00016754257697362406,durst hab+st
hab+st groß+e,4.583115771382043,-0.028190738651350848,-0.16661319191623816,-0.046190148790219716,0.12465788808343246,0.14328166719304003,-0.13202334397135282,0.0021793001083514505,hab+st groß+e
groß+e sorge+n,5.545859055077763,-0.20649039522349139,0.5932020533187112,-0.17652818886245963,-0.07426952941766425,-0.06028754435856437,-0.32269581078854154,-0.18849316670883737,groß+e sorge+n
Äthiopien,4.620462730538162,0.0009709896493510285,-0.14752798956249752,-0.03871955434389011,0.09996387983016015,0.10636951085750054,-0.14013913591892682,-0.005936491839222524,Äthiopien
sorge+n äthiopien,4.620462730538162,0.0009709896493510285,-0.14752798956249752,-0.03871955434389011,0.09996387983016015,0.10636951085750054,-0.14013913591892682,-0.005936491839222524,sorge+n äthiopien
äthiopien trink+wasser,4.698966254461057,0.02098705333747961,-0.137211992055798,-0.03235424430085562,0.08275142312831898,0.08058562153785695,-0.15698681638065154,-0.022784172300947345,äthiopien trink+wasser
trink+wasser luxusgut,4.845265690690414,0.04225510166717811,-0.12917591437742246,-0.024301528446006002,0.06429775089435416,0.05297435090647256,-0.18764635967459728,-0.05344371559489303,trink+wasser luxusgut
Verfügung,6.78785999461875,0.03497028713333928,-0.2099963624008542,0.08066583977621333,0.014980177069765059,0.004785863080328109,-0.5247799994504367,-0.39057735537073257,Verfügung
luxusgut verfügung,5.39442689616697,0.08477513591519299,-0.12219333429439436,-0.00408432061284581,0.026701814859732824,-0.0029169030891999705,-0.29501064208369926,-0.1608079980039951,luxusgut verfügung
verfügung steh+t,5.750202597382155,0.10234415294014115,-0.1224078100216417,0.005761240358944846,0.010662088064008726,-0.026554044783091015,-0.3588793662315022,-0.22467672215179804,verfügung steh+t
was mensch+en,6.4169851196563705,0.126772875122876,-0.12517317459436403,0.020747186868945222,-0.012462243898411884,-0.06037194974111414,-0.4685926775871861,-0.33439003350748187,was mensch+en
Dürreregion,10.397535598327112,0.19520002764587663,-0.14678700914116413,0.07050083304148513,-0.08557814329183937,-0.16444626449206803,-0.9512130940837773,-0.8170104500040732,Dürreregion
mensch+en dürre+region,10.397535598327112,0.19520002764587663,-0.14678700914116413,0.07050083304148513,-0.08557814329183937,-0.16444626449206803,-0.9512130940837773,-0.8170104500040732,mensch+en dürre+region
Afar,6.790156881504924,0.1414173208664254,-0.12398701567363477,0.02885774900129911,-0.027507110170273276,-0.0831444913248625,-0.5251183238064951,-0.3909156797267909,Afar
